index,date,weekly_c,weekly_cp,cumulative_c,cumulative_cp
610,200404,5,5,5,5
616,200404,,,5,5
620,200404,,,5,5
621,200404,5,5,5,5
624,200404,5,5,5,5
625,200404,5,5,5,5
626,200404,5,5,5,5
629,200404,,,5,5
633,200404,5,5,5,5
634,200404,5,5,5,5
635,200404,,,5,5
638,200404,5,5,5,5
639,200404,5,5,5,5
640,200404,5,5,5,5
644,200404,5,9,7,12
649,200404,5,5,5,5
651,200404,5,5,5,5
653,200404,,5,5,6
659,200404,5,5,5,5
660,200404,5,5,5,5
662,200404,5,5,5,5
665,200404,10,11,13,14
667,200404,,,5,5
668,200404,5,5,5,5
671,200404,,,5,5
676,200404,5,5,5,5
679,200404,5,5,5,5
680,200404,5,5,7,11
681,200404,5,5,5,5
682,200404,5,5,5,5
686,200404,5,5,5,5
687,200404,5,5,5,5
688,200404,5,5,5,5
690,200404,5,5,5,5
691,200404,8,11,10,14
692,200404,8,8,9,9
693,200404,5,5,5,5
696,200404,5,5,5,5
703,200404,5,5,5,5
704,200404,5,5,5,5
705,200404,,,5,5
706,200404,,,5,5
707,200404,,,5,5
709,200404,5,5,5,5
712,200404,5,5,5,5
713,200404,20,20,21,21
714,200404,5,5,6,8
715,200404,5,5,5,5
717,200404,5,5,5,5
718,200404,43,47,69,74
719,200404,5,5,10,10
720,200404,5,5,8,8
722,200404,,,5,5
728,200404,5,5,5,5
739,200404,,,5,5
740,200404,,,5,5
741,200404,5,5,5,5
743,200404,5,5,5,5
744,200404,14,14,21,21
745,200404,19,19,26,26
746,200404,5,5,5,5
753,200404,,,5,5
755,200404,5,5,5,5
763,200404,5,5,5,5
765,200404,5,5,5,5
766,200404,5,5,6,7
767,200404,25,27,31,33
769,200404,7,7,9,10
770,200404,25,25,35,35
771,200404,5,5,5,5
772,200404,5,5,5,5
778,200404,5,5,5,5
784,200404,,,5,5
785,200404,,,5,5
790,200404,5,5,5,5
791,200404,,,5,5
792,200404,5,5,5,5
793,200404,,5,5,7
794,200404,63,63,82,83
795,200404,5,5,5,5
797,200404,5,5,7,9
798,200404,5,5,5,5
799,200404,,,5,5
803,200404,5,5,5,5
804,200404,5,5,5,5
814,200404,5,5,5,5
817,200404,5,5,5,5
818,200404,5,5,5,5
819,200404,24,26,41,43
820,200404,5,5,5,5
821,200404,5,5,5,5
822,200404,5,5,6,6
823,200404,5,5,5,5
824,200404,5,5,5,5
825,200404,5,5,5,5
828,200404,5,5,7,7
831,200404,,,5,5
832,200404,5,5,5,5
839,200404,5,5,5,5
843,200404,5,5,5,5
845,200404,5,5,5,5
846,200404,5,5,5,5
850,200404,5,5,5,5
852,200404,5,5,5,5
870,200404,5,5,5,5
871,200404,5,5,5,5
874,200404,5,5,5,5
875,200404,5,5,5,5
876,200404,5,5,5,7
877,200404,5,5,5,5
878,200404,5,5,5,5
879,200404,,,5,5
880,200404,8,8,13,13
881,200404,5,5,5,5
895,200404,,,5,5
897,200404,,,5,5
898,200404,5,5,5,5
900,200404,5,5,5,5
901,200404,5,5,5,5
902,200404,,,5,5
903,200404,5,5,5,5
904,200404,5,5,5,5
905,200404,5,5,5,5
919,200404,5,5,5,5
920,200404,5,5,5,5
921,200404,5,5,5,5
922,200404,5,5,5,5
923,200404,,,5,5
926,200404,5,5,5,5
927,200404,5,5,5,5
929,200404,7,7,9,9
930,200404,5,5,5,5
933,200404,5,5,5,5
944,200404,5,5,5,5
946,200404,5,5,5,5
947,200404,5,8,6,10
948,200404,5,5,5,5
949,200404,5,5,5,5
950,200404,5,5,5,5
951,200404,5,5,5,5
952,200404,5,5,5,5
953,200404,5,5,5,5
954,200404,29,29,40,40
955,200404,5,5,5,5
957,200404,,,5,5
969,200404,5,5,5,6
970,200404,5,5,5,6
972,200404,5,5,5,5
973,200404,5,5,7,9
974,200404,5,5,5,5
977,200404,5,5,5,5
979,200404,15,15,20,20
980,200404,9,9,12,12
994,200404,5,5,5,5
995,200404,5,6,8,10
997,200404,5,5,5,5
998,200404,8,10,11,14
999,200404,18,21,25,28
1000,200404,,,5,5
1002,200404,5,5,7,7
1003,200404,5,5,5,5
1004,200404,18,18,23,24
1005,200404,7,7,10,10
1008,200404,5,5,5,5
1011,200404,,,5,5
1019,200404,5,5,5,5
1020,200404,5,5,5,5
1021,200404,5,5,5,5
1022,200404,5,5,5,5
1023,200404,5,5,10,10
1024,200404,5,5,6,6
1025,200404,7,7,7,7
1026,200404,18,18,31,31
1027,200404,5,5,7,7
1028,200404,5,5,6,6
1030,200404,5,5,5,5
1042,200404,,5,5,5
1044,200404,13,14,26,28
1045,200404,25,35,56,76
1046,200404,5,8,9,13
1047,200404,12,20,16,25
1048,200404,8,8,11,11
1049,200404,8,8,15,15
1050,200404,40,40,58,59
1051,200404,5,5,5,5
1056,200404,5,5,5,5
1064,200404,,,5,5
1065,200404,5,5,5,5
1066,200404,5,5,5,6
1067,200404,27,36,81,95
1068,200404,6,7,7,8
1069,200404,12,15,18,21
1070,200404,,,5,5
1071,200404,7,7,12,12
1072,200404,122,123,190,191
1073,200404,5,5,6,6
1074,200404,5,5,7,7
1075,200404,5,5,5,5
1087,200404,5,5,5,5
1088,200404,5,5,5,5
1089,200404,14,16,23,25
1090,200404,19,24,57,69
1091,200404,13,14,33,34
1092,200404,14,15,15,16
1093,200404,15,16,16,17
1094,200404,36,36,60,60
1095,200404,32,32,48,48
1096,200404,5,5,5,5
1097,200404,5,5,5,5
1109,200404,5,5,5,5
1111,200404,5,5,5,5
1112,200404,129,158,199,235
1113,200404,7,7,9,9
1114,200404,6,6,11,11
1115,200404,5,5,6,6
1116,200404,5,5,10,10
1117,200404,23,23,41,41
1118,200404,5,5,5,5
1120,200404,5,5,5,5
1131,200404,,,5,5
1132,200404,5,5,5,5
1133,200404,19,26,27,34
1134,200404,42,44,72,76
1135,200404,31,32,49,50
1136,200404,13,13,15,15
1137,200404,10,10,10,10
1138,200404,10,10,15,15
1139,200404,11,11,12,12
1140,200404,5,5,5,5
1141,200404,5,5,5,5
1145,200404,5,5,5,5
1152,200404,5,5,5,5
1153,200404,5,5,5,5
1154,200404,5,5,5,5
1155,200404,83,84,129,131
1156,200404,57,59,100,104
1157,200404,82,83,128,129
1158,200404,16,16,19,19
1159,200404,5,5,6,6
1160,200404,6,6,7,7
1162,200404,5,5,5,5
1163,200404,5,5,5,5
1174,200404,5,5,5,5
1175,200404,5,5,7,7
1176,200404,14,15,16,19
1177,200404,146,152,227,242
1178,200404,120,120,195,196
1179,200404,74,74,97,97
1180,200404,15,15,22,22
1181,200404,5,5,5,5
1182,200404,5,5,5,5
1183,200404,5,5,5,5
1185,200404,6,6,12,12
1194,200404,24,24,33,33
1195,200404,11,11,16,16
1196,200404,52,53,83,86
1197,200404,170,174,278,289
1198,200404,192,192,332,332
1199,200404,76,76,93,93
1200,200404,8,8,10,10
1201,200404,5,5,5,5
1208,200404,5,5,5,5
1213,200404,11,11,19,19
1214,200404,44,45,66,70
1215,200404,253,264,415,429
1216,200404,335,335,565,565
1217,200404,129,129,202,203
1218,200404,30,30,43,43
1220,200404,23,23,25,25
1221,200404,5,5,5,5
1222,200404,,,5,5
1227,200404,5,5,5,5
1228,200404,25,25,32,34
1229,200404,163,165,279,289
1230,200404,484,488,804,811
1231,200404,219,219,425,428
1232,200404,57,58,92,93
1233,200404,7,7,13,13
1234,200404,5,5,5,5
1235,200404,,,5,5
1238,200404,5,5,5,5
1240,200404,,,5,5
1242,200404,91,92,140,147
1243,200404,244,246,382,389
1244,200404,843,844,1443,1445
1245,200404,65,65,121,121
1246,200404,9,9,20,20
1248,200404,5,5,5,5
1249,200404,5,5,5,5
1251,200404,5,5,5,5
1254,200404,,5,5,5
1255,200404,5,5,5,5
1256,200404,113,113,165,171
1257,200404,496,498,801,805
1258,200404,192,193,322,324
1259,200404,58,59,88,89
1260,200404,5,5,8,8
1261,200404,5,5,5,5
1263,200404,5,5,5,5
1270,200404,65,65,86,86
1271,200404,343,345,562,565
1272,200404,133,133,222,222
1273,200404,15,15,23,23
1274,200404,5,5,5,5
1275,200404,5,5,5,5
1279,200404,,,5,5
1281,200404,,,5,5
1282,200404,389,391,638,641
1283,200404,234,237,386,389
1284,200404,76,76,120,120
1285,200404,8,8,13,13
1286,200404,5,5,5,5
1287,200404,5,5,5,5
1294,200404,543,549,948,956
1295,200404,187,187,291,292
1296,200404,6,6,9,9
1297,200404,5,5,6,6
1298,200404,5,5,5,5
1303,200404,5,5,5,5
1305,200404,38,38,68,68
1306,200404,120,120,184,185
1307,200404,63,64,99,100
1308,200404,5,5,8,8
1309,200404,5,5,5,5
1310,200404,5,5,5,5
1312,200404,5,5,5,5
1317,200404,5,5,7,8
1318,200404,43,43,77,77
1319,200404,33,33,61,61
1320,200404,,,5,5
1322,200404,5,5,5,5
1323,200404,,,5,5
1328,200404,39,39,63,63
1329,200404,8,8,10,10
1330,200404,5,5,5,5
1338,200404,5,5,5,5
1339,200404,5,5,5,5
1342,200404,5,5,5,5
1347,200404,10,10,11,11
1348,200404,5,5,5,5
1349,200404,5,5,5,5
1350,200404,5,5,5,5
1351,200404,5,5,5,5
1355,200404,5,5,5,5
1356,200404,5,5,5,5
1357,200404,5,5,5,5
1358,200404,5,5,5,5
1359,200404,5,5,5,5
1360,200404,5,5,5,5
1362,200404,5,5,5,5
1363,200404,5,5,8,8
1364,200404,15,15,19,20
1367,200404,5,5,5,5
1368,200404,5,5,5,5
1369,200404,5,5,8,8
1396,200404,,,5,5
1546,200404,,,5,5
1588,200404,5,5,5,5
1589,200404,5,5,5,5
1602,200404,,,5,5
1675,200404,,,5,5
1689,200404,5,5,5,5
1699,200404,,,5,5
1719,200404,7,7,10,10
1726,200404,5,5,5,5
1727,200404,,,5,5
1731,200404,5,5,5,5
1743,200404,5,5,5,5
1750,200404,5,5,5,5
1755,200404,,,5,5
1756,200404,5,5,5,5
1828,200404,5,5,5,5
1888,200404,5,5,5,5
1893,200404,,,5,5
1944,200404,5,5,5,5
1964,200404,,,5,5
30,200404,,5,,5
38,200404,,,,5
47,200404,,5,,5
68,200404,,5,,5
123,200404,,5,,5
244,200404,,5,,5
394,200404,,5,,5
396,200404,,,,5
476,200404,,5,,5
489,200404,,5,,5
520,200404,,,,5
575,200404,,,,5
617,200404,,,,5
855,200404,,,,5
925,200404,,5,,5
1161,200404,,,,5
1280,200404,,5,,5
1365,200404,,,,5
2,200405,5,5,5,5
25,200405,5,5,5,5
26,200405,,,5,5
29,200405,5,5,5,5
32,200405,,,5,5
33,200405,,5,5,7
37,200405,,,5,6
45,200405,5,8,7,13
46,200405,10,16,13,23
48,200405,,,5,5
51,200405,,,5,5
54,200405,5,5,5,6
55,200405,5,5,5,6
56,200405,5,5,5,9
58,200405,,,5,5
59,200405,5,5,5,5
60,200405,5,5,5,5
64,200405,5,5,5,5
65,200405,,5,5,5
66,200405,6,6,10,14
69,200405,5,5,5,5
72,200405,8,8,15,15
79,200405,5,5,5,6
82,200405,,5,5,13
83,200405,5,5,5,5
84,200405,5,5,8,13
85,200405,,5,5,5
87,200405,5,5,5,5
88,200405,5,5,5,5
90,200405,,,5,5
91,200405,7,7,9,9
97,200405,5,5,5,5
103,200405,,,5,5
104,200405,5,5,6,6
109,200405,5,5,5,5
110,200405,5,5,5,5
126,200405,5,5,5,5
127,200405,5,5,12,12
129,200405,,,5,5
137,200405,5,5,5,5
141,200405,,,5,5
143,200405,5,5,5,5
147,200405,5,5,5,5
148,200405,5,5,5,5
149,200405,,5,5,5
165,200405,5,5,5,5
168,200405,,5,5,5
169,200405,,,5,5
170,200405,,,5,5
181,200405,5,5,5,5
184,200405,5,5,5,5
185,200405,,,5,5
186,200405,5,5,5,5
190,200405,5,6,6,7
191,200405,,,5,5
204,200405,,,5,5
205,200405,,,5,5
208,200405,5,5,5,5
209,200405,5,5,5,5
210,200405,5,5,5,5
211,200405,5,5,5,7
228,200405,5,5,5,5
231,200405,5,5,5,5
232,200405,5,5,5,5
233,200405,5,5,5,5
234,200405,,,5,5
250,200405,,,5,5
253,200405,5,5,5,5
254,200405,8,8,14,14
256,200405,,,5,5
265,200405,5,5,5,5
269,200405,,,5,5
270,200405,5,5,5,5
272,200405,7,7,9,9
273,200405,5,5,5,5
275,200405,5,5,5,5
276,200405,15,15,26,27
277,200405,5,5,13,13
278,200405,5,5,5,5
279,200405,5,5,5,5
288,200405,5,5,5,6
292,200405,5,5,5,5
293,200405,5,5,5,5
294,200405,5,5,6,6
295,200405,7,7,15,16
296,200405,5,5,5,5
299,200405,26,29,46,49
300,200405,5,5,5,5
301,200405,5,5,5,5
311,200405,5,5,5,5
314,200405,5,5,5,5
315,200405,5,5,5,5
316,200405,5,5,5,5
317,200405,6,6,8,8
318,200405,,,5,5
321,200405,5,5,9,9
322,200405,5,5,5,5
323,200405,27,27,37,37
325,200405,,,5,5
327,200405,5,5,5,5
331,200405,5,5,5,5
333,200405,5,5,5,6
338,200405,5,5,5,5
340,200405,6,7,12,14
342,200405,,,5,5
343,200405,,,5,5
344,200405,,,5,5
345,200405,5,5,5,5
346,200405,5,5,5,5
347,200405,5,5,6,7
349,200405,5,5,5,5
350,200405,,,5,5
352,200405,5,5,5,5
354,200405,5,5,5,5
358,200405,5,5,5,5
362,200405,,,5,5
364,200405,5,5,5,5
365,200405,5,5,5,5
366,200405,5,5,5,5
367,200405,,,5,5
371,200405,5,5,5,5
373,200405,,,5,5
374,200405,5,5,5,6
387,200405,5,5,5,5
388,200405,,,5,5
389,200405,5,5,5,5
391,200405,,,5,5
398,200405,5,5,5,5
407,200405,,,5,5
408,200405,5,5,5,5
410,200405,5,5,5,5
413,200405,5,5,5,6
424,200405,,,5,5
431,200405,8,9,17,20
433,200405,5,5,5,5
435,200405,,,5,5
446,200405,,,5,5
447,200405,5,5,5,5
449,200405,,,5,5
454,200405,5,5,5,5
455,200405,,,5,5
460,200405,5,5,5,5
461,200405,5,5,5,5
462,200405,5,5,5,5
463,200405,,,5,5
467,200405,,,5,5
470,200405,5,5,5,5
477,200405,5,5,5,5
479,200405,5,5,12,13
482,200405,5,5,5,5
487,200405,5,5,5,5
488,200405,,,5,5
494,200405,5,5,5,5
495,200405,5,5,5,5
497,200405,5,5,5,5
502,200405,5,5,5,5
504,200405,,,5,5
509,200405,5,5,5,5
510,200405,5,5,5,5
512,200405,5,5,5,5
513,200405,,,5,5
521,200405,,,5,5
523,200405,5,5,6,6
524,200405,5,5,5,5
525,200405,5,5,5,5
527,200405,5,5,5,5
528,200405,5,5,5,5
534,200405,5,5,5,5
535,200405,5,5,5,5
546,200405,,,5,5
554,200405,26,26,40,41
556,200405,5,5,5,5
558,200405,5,5,5,5
562,200405,5,5,5,5
566,200405,5,5,5,5
572,200405,,,5,5
574,200405,5,5,5,5
576,200405,6,6,8,8
581,200405,5,5,5,5
583,200405,5,5,5,5
587,200405,5,5,5,5
588,200405,5,5,5,5
589,200405,,,5,5
590,200405,5,5,5,5
593,200405,5,5,5,5
599,200405,,,5,5
600,200405,,,5,5
601,200405,5,5,5,5
602,200405,,,5,5
606,200405,5,5,5,5
607,200405,5,5,5,5
608,200405,,,5,5
610,200405,5,5,5,5
616,200405,,,5,5
620,200405,,,5,5
621,200405,5,5,5,5
624,200405,5,5,5,5
625,200405,5,5,5,5
626,200405,5,5,5,5
629,200405,,,5,5
633,200405,5,5,5,5
634,200405,5,5,5,5
635,200405,,,5,5
638,200405,5,5,5,5
639,200405,5,5,5,5
640,200405,5,5,5,5
644,200405,5,8,7,12
649,200405,5,5,5,5
651,200405,5,5,5,5
653,200405,,5,5,6
659,200405,5,5,5,5
660,200405,5,5,5,5
662,200405,5,5,5,5
665,200405,9,10,13,14
667,200405,,,5,5
668,200405,5,5,5,5
671,200405,,,5,5
676,200405,5,5,5,5
679,200405,5,5,5,5
680,200405,5,5,8,12
681,200405,5,5,5,5
682,200405,5,5,5,5
686,200405,5,5,5,5
687,200405,5,5,5,5
688,200405,5,5,5,5
690,200405,5,5,5,5
691,200405,8,11,10,14
692,200405,8,8,10,10
693,200405,,,5,5
696,200405,5,5,5,5
703,200405,5,5,5,5
704,200405,5,5,5,5
705,200405,,,5,5
706,200405,,,5,5
707,200405,,,5,5
709,200405,,,5,5
712,200405,5,5,5,5
713,200405,22,22,24,24
714,200405,5,5,6,8
715,200405,5,5,5,5
717,200405,5,5,5,5
718,200405,40,43,73,78
719,200405,5,5,10,10
720,200405,5,5,8,8
722,200405,,,5,5
728,200405,5,5,5,5
739,200405,,,5,5
740,200405,,,5,5
741,200405,,,5,5
742,200405,5,5,5,5
743,200405,5,5,5,5
744,200405,13,13,21,21
745,200405,20,20,29,29
746,200405,5,5,5,5
753,200405,,,5,5
755,200405,5,5,5,5
763,200405,5,5,5,5
765,200405,5,5,5,5
766,200405,5,5,7,8
767,200405,23,25,34,36
769,200405,7,7,11,12
770,200405,24,24,35,35
771,200405,5,5,5,5
772,200405,5,5,5,5
776,200405,5,5,5,5
778,200405,5,5,5,5
784,200405,,,5,5
785,200405,,,5,5
787,200405,5,5,5,5
790,200405,5,5,5,5
791,200405,,,5,5
792,200405,5,5,5,5
793,200405,,,5,7
794,200405,69,69,92,93
795,200405,5,5,5,5
797,200405,5,5,7,9
798,200405,5,5,5,5
799,200405,,,5,5
803,200405,5,5,5,5
804,200405,5,5,5,5
814,200405,5,5,5,5
817,200405,5,5,5,5
818,200405,5,5,5,5
819,200405,26,28,45,47
820,200405,5,5,5,5
821,200405,5,5,5,5
822,200405,5,5,7,7
823,200405,5,5,5,5
824,200405,5,5,5,5
825,200405,5,5,5,5
828,200405,5,5,7,7
831,200405,,,5,5
832,200405,5,5,5,5
839,200405,5,5,5,5
843,200405,5,5,5,5
845,200405,5,5,5,5
846,200405,5,5,5,5
850,200405,5,5,5,5
852,200405,5,5,5,5
861,200405,5,5,5,5
870,200405,5,5,5,5
871,200405,5,5,5,5
874,200405,5,5,5,5
875,200405,,,5,5
876,200405,5,5,5,7
877,200405,,,5,5
878,200405,5,5,5,5
879,200405,,,5,5
880,200405,8,8,13,13
881,200405,5,5,5,5
895,200405,,,5,5
897,200405,5,5,5,5
898,200405,5,5,5,5
900,200405,5,5,5,5
901,200405,5,5,5,5
902,200405,,,5,5
903,200405,5,5,5,5
904,200405,5,5,5,5
905,200405,5,5,5,5
919,200405,5,5,5,5
920,200405,5,5,5,5
921,200405,5,5,5,5
922,200405,5,5,5,5
923,200405,5,5,5,5
926,200405,5,5,5,5
927,200405,5,5,5,5
929,200405,7,7,10,10
930,200405,5,5,5,5
933,200405,5,5,5,5
944,200405,,,5,5
946,200405,5,5,5,5
947,200405,5,7,6,10
948,200405,5,5,5,5
949,200405,5,5,5,5
950,200405,5,5,5,5
951,200405,5,5,5,5
952,200405,,,5,5
953,200405,5,5,5,5
954,200405,31,31,45,45
955,200405,5,5,5,5
957,200405,,,5,5
969,200405,5,5,5,6
970,200405,5,5,5,7
972,200405,5,5,5,5
973,200405,5,5,8,10
974,200405,5,5,5,5
977,200405,5,5,5,5
979,200405,16,16,24,24
980,200405,8,8,12,12
994,200405,5,5,5,5
995,200405,5,6,8,10
997,200405,5,5,5,5
998,200405,7,9,11,14
999,200405,20,24,29,33
1000,200405,,,5,5
1002,200405,5,5,8,8
1003,200405,5,5,5,5
1004,200405,18,18,25,26
1005,200405,7,7,10,10
1008,200405,5,5,5,5
1011,200405,,,5,5
1019,200405,5,5,5,5
1020,200405,5,5,5,5
1021,200405,5,5,5,5
1022,200405,5,5,5,5
1023,200405,5,5,10,10
1024,200405,5,5,6,6
1025,200405,7,7,7,7
1026,200405,21,21,37,37
1027,200405,5,5,7,7
1028,200405,5,5,6,6
1030,200405,5,5,5,5
1042,200405,,5,5,5
1044,200405,14,15,27,29
1045,200405,26,37,58,79
1046,200405,5,7,10,16
1047,200405,7,14,16,25
1048,200405,8,8,12,12
1049,200405,7,7,16,16
1050,200405,42,42,63,64
1051,200405,5,5,5,5
1056,200405,5,5,5,5
1064,200405,,,5,5
1065,200405,5,5,5,5
1066,200405,5,5,5,6
1067,200405,29,36,87,101
1068,200405,6,7,7,8
1069,200405,10,13,18,21
1070,200405,5,5,5,6
1071,200405,6,6,12,12
1072,200405,118,119,195,196
1073,200405,5,5,7,7
1074,200405,8,8,11,11
1075,200405,5,5,5,5
1087,200405,5,5,5,5
1088,200405,5,5,5,5
1089,200405,13,15,23,25
1090,200405,18,22,59,71
1091,200405,14,15,35,36
1092,200405,11,12,15,16
1093,200405,16,17,17,18
1094,200405,39,39,64,64
1095,200405,31,31,51,51
1096,200405,5,5,5,5
1097,200405,5,5,5,5
1109,200405,5,5,5,5
1111,200405,5,5,5,5
1112,200405,117,146,206,245
1113,200405,9,9,11,11
1114,200405,6,6,11,11
1115,200405,5,5,6,6
1116,200405,5,5,10,10
1117,200405,22,22,42,42
1118,200405,5,5,5,5
1119,200405,5,5,5,5
1120,200405,5,5,5,5
1131,200405,,,5,5
1132,200405,5,5,5,5
1133,200405,19,26,28,35
1134,200405,44,46,75,79
1135,200405,34,35,55,56
1136,200405,13,13,16,16
1137,200405,10,10,10,10
1138,200405,10,10,16,16
1139,200405,10,10,13,13
1140,200405,5,5,5,5
1141,200405,5,5,5,5
1145,200405,,,5,5
1152,200405,5,5,5,5
1153,200405,5,5,5,5
1154,200405,5,5,5,5
1155,200405,76,77,133,135
1156,200405,59,61,112,116
1157,200405,85,86,141,142
1158,200405,22,22,25,25
1159,200405,5,5,6,6
1160,200405,7,7,9,9
1162,200405,5,5,5,5
1163,200405,5,5,5,5
1174,200405,5,5,5,5
1175,200405,6,6,8,8
1176,200405,14,15,17,20
1177,200405,150,156,251,267
1178,200405,126,126,213,214
1179,200405,76,76,104,104
1180,200405,17,17,25,25
1181,200405,5,5,5,5
1182,200405,5,5,5,5
1183,200405,5,5,5,5
1185,200405,6,6,12,12
1194,200405,24,24,35,35
1195,200405,11,11,16,16
1196,200405,56,57,91,94
1197,200405,173,176,306,317
1198,200405,202,202,366,366
1199,200405,76,76,103,103
1200,200405,7,7,10,10
1201,200405,5,5,5,5
1202,200405,5,5,5,5
1208,200405,5,5,5,5
1213,200405,13,13,21,21
1214,200405,47,48,73,77
1215,200405,267,277,449,464
1216,200405,345,345,614,614
1217,200405,136,136,224,225
1218,200405,29,29,45,45
1220,200405,23,23,25,25
1221,200405,5,5,5,5
1222,200405,,,5,5
1227,200405,5,5,5,5
1228,200405,25,25,36,38
1229,200405,178,180,310,320
1230,200405,514,518,888,895
1231,200405,230,230,466,469
1232,200405,61,62,101,102
1233,200405,6,6,14,14
1234,200405,5,5,5,5
1235,200405,,,5,5
1238,200405,5,5,5,5
1240,200405,,,5,5
1242,200405,93,94,155,162
1243,200405,240,242,414,421
1244,200405,885,886,1569,1571
1245,200405,70,70,135,135
1246,200405,9,9,21,21
1248,200405,5,5,5,5
1249,200405,5,5,5,5
1251,200405,,,5,5
1254,200405,,5,5,5
1255,200405,5,5,5,5
1256,200405,116,116,181,187
1257,200405,530,532,898,902
1258,200405,216,217,368,370
1259,200405,60,61,94,95
1260,200405,5,5,8,8
1261,200405,5,5,5,5
1263,200405,,,5,5
1270,200405,68,68,97,97
1271,200405,362,364,614,617
1272,200405,149,149,248,248
1273,200405,15,15,24,24
1274,200405,5,5,5,5
1275,200405,5,5,5,5
1279,200405,,,5,5
1281,200405,,,5,5
1282,200405,427,434,710,718
1283,200405,240,243,411,414
1284,200405,80,80,131,131
1285,200405,7,7,13,13
1286,200405,5,5,5,5
1287,200405,5,5,5,5
1294,200405,588,593,1056,1065
1295,200405,196,196,319,320
1296,200405,6,6,9,9
1297,200405,5,5,6,6
1298,200405,5,5,5,5
1303,200405,5,5,5,5
1305,200405,41,41,73,73
1306,200405,124,124,200,201
1307,200405,71,72,114,115
1308,200405,5,5,8,8
1309,200405,5,5,5,5
1310,200405,5,5,5,5
1312,200405,5,5,5,5
1317,200405,5,5,7,8
1318,200405,47,47,84,84
1319,200405,31,31,63,63
1320,200405,5,5,5,5
1322,200405,,,5,5
1323,200405,,,5,5
1328,200405,39,39,67,67
1329,200405,7,7,10,10
1330,200405,5,5,5,5
1338,200405,5,5,6,6
1339,200405,5,5,5,5
1342,200405,5,5,5,5
1347,200405,9,9,11,11
1348,200405,5,5,5,5
1349,200405,5,5,5,5
1350,200405,5,5,5,5
1351,200405,5,5,5,5
1355,200405,5,5,5,5
1356,200405,5,5,5,5
1357,200405,5,5,5,5
1358,200405,5,5,5,5
1359,200405,5,5,5,5
1360,200405,5,5,5,5
1362,200405,5,5,5,5
1363,200405,5,5,8,8
1364,200405,16,16,20,21
1367,200405,5,5,5,5
1368,200405,5,5,5,5
1369,200405,6,6,9,9
1396,200405,5,5,5,5
1546,200405,,,5,5
1588,200405,,,5,5
1589,200405,5,5,5,5
1602,200405,,,5,5
1675,200405,,,5,5
1689,200405,5,5,5,5
1699,200405,,,5,5
1719,200405,9,9,13,13
1726,200405,5,5,5,5
1727,200405,,,5,5
1731,200405,5,5,5,5
1743,200405,5,5,5,5
1750,200405,5,5,5,5
1755,200405,,,5,5
1756,200405,,,5,5
1828,200405,5,5,5,5
1888,200405,5,5,5,5
1893,200405,,,5,5
1944,200405,5,5,5,5
1964,200405,,,5,5
30,200405,,5,,5
38,200405,,,,5
47,200405,,5,,5
68,200405,,5,,5
123,200405,,5,,5
244,200405,,5,,5
394,200405,,5,,5
396,200405,,,,5
476,200405,,5,,5
489,200405,,5,,5
520,200405,,,,5
575,200405,,,,5
617,200405,,,,5
855,200405,,,,5
925,200405,,5,,5
1161,200405,,,,5
1280,200405,,5,,5
1365,200405,,,,5
2,200406,5,5,5,5
25,200406,5,5,5,5
26,200406,,,5,5
29,200406,,,5,5
32,200406,,,5,5
33,200406,,5,5,7
37,200406,,,5,6
45,200406,5,8,7,13
46,200406,11,17,14,24
48,200406,,,5,5
51,200406,,,5,5
54,200406,5,5,5,6
55,200406,5,5,5,6
56,200406,5,5,5,9
58,200406,,,5,5
59,200406,5,5,5,5
60,200406,5,5,5,5
64,200406,5,5,5,5
65,200406,5,5,5,5
66,200406,5,5,10,14
69,200406,5,5,5,5
72,200406,7,7,16,16
79,200406,5,5,5,6
82,200406,,5,5,13
83,200406,5,5,5,5
84,200406,5,5,8,13
85,200406,,,5,5
87,200406,5,5,5,5
88,200406,5,5,5,5
90,200406,5,5,5,5
91,200406,10,10,12,12
97,200406,5,5,5,5
103,200406,,,5,5
104,200406,5,5,6,6
107,200406,5,5,5,5
108,200406,5,5,5,5
109,200406,5,5,5,5
110,200406,5,5,6,6
126,200406,5,5,5,5
127,200406,5,5,12,13
129,200406,,,5,5
137,200406,5,5,5,5
141,200406,,,5,5
143,200406,5,5,5,5
147,200406,5,5,5,5
148,200406,5,5,5,5
149,200406,,5,5,5
150,200406,5,5,5,5
165,200406,5,5,5,5
168,200406,5,5,5,5
169,200406,,,5,5
170,200406,,,5,5
181,200406,5,5,5,5
184,200406,5,5,5,5
185,200406,,,5,5
186,200406,5,5,5,5
190,200406,6,7,7,8
191,200406,,,5,5
204,200406,,,5,5
205,200406,,,5,5
208,200406,5,5,5,5
209,200406,5,5,5,5
210,200406,5,5,5,5
211,200406,5,5,6,8
228,200406,5,5,5,5
231,200406,5,5,5,5
232,200406,5,5,5,5
233,200406,5,5,5,5
234,200406,,,5,5
245,200406,5,5,5,5
250,200406,,,5,5
253,200406,5,5,5,5
254,200406,9,9,15,15
256,200406,,,5,5
265,200406,5,5,5,5
269,200406,,,5,5
270,200406,5,5,5,5
272,200406,8,8,11,11
273,200406,5,5,5,5
275,200406,5,5,5,5
276,200406,19,20,31,33
277,200406,5,5,13,13
278,200406,5,5,5,5
279,200406,5,5,5,5
288,200406,5,5,5,7
292,200406,5,5,5,5
293,200406,5,5,5,5
294,200406,5,5,6,6
