index,date,weekly,cumulative,weeklyrate,cumulativerate
1348,200423,5,10,122,245
1349,200423,,6,,114
1350,200423,,5,,259
1351,200423,5,5,99,99
1352,200423,5,5,341,341
1353,200423,,5,,2092
1355,200423,10,22,165,362
1356,200423,,5,,115
1357,200423,5,10,76,153
1358,200423,5,7,83,116
1359,200423,,5,,161
1362,200423,5,9,87,156
1363,200423,5,23,46,211
1364,200423,11,72,25,165
1367,200423,5,8,106,170
1368,200423,5,5,80,80
1369,200423,5,25,43,214
1396,200423,,5,,71
1546,200423,,5,,90
1588,200423,,5,,38
1589,200423,,5,,1416
1602,200423,,5,,3311
1667,200423,,5,,687
1668,200423,5,5,297,297
1675,200423,,5,,59
1689,200423,,5,,1597
1699,200423,,5,,86
1708,200423,,5,,187
1719,200423,9,30,36,119
1726,200423,,5,,135
1731,200423,,5,,393
1743,200423,,5,,71
1750,200423,5,5,57,57
1755,200423,,5,,64
1756,200423,,5,,286
1823,200423,,5,,200
1828,200423,,5,,289
1888,200423,,5,,162
1893,200423,,5,,331
1944,200423,,5,,258
1964,200423,,5,,70
1973,200423,5,5,47,47
2,200424,5,5,1096,1096
25,200424,5,5,138,138
26,200424,,5,,352
29,200424,,5,,153
30,200424,,5,,448
31,200424,5,5,317,317
32,200424,5,5,67,67
33,200424,5,14,36,100
37,200424,5,5,26,26
38,200424,5,5,194,194
43,200424,,5,,287
44,200424,5,5,287,287
45,200424,,14,,221
46,200424,30,88,115,337
48,200424,,5,,267
50,200424,5,5,334,334
51,200424,,5,,231
54,200424,8,13,91,148
55,200424,,7,,204
56,200424,5,11,73,161
58,200424,,5,,99
59,200424,,5,,57
60,200424,5,5,111,111
64,200424,,5,,163
65,200424,5,5,47,47
66,200424,,11,,155
67,200424,,5,,188
68,200424,5,5,107,107
69,200424,,5,,66
71,200424,,5,,299
72,200424,26,77,65,194
73,200424,5,5,91,91
77,200424,5,5,156,156
78,200424,,5,,542
79,200424,,5,,57
82,200424,5,8,26,42
83,200424,,5,,282
84,200424,5,16,84,269
85,200424,5,5,144,144
87,200424,5,5,127,127
88,200424,5,5,49,49
90,200424,5,14,25,71
91,200424,19,50,44,116
92,200424,5,5,170,170
97,200424,,5,,650
101,200424,,5,,119
103,200424,,5,,153
104,200424,,7,,135
105,200424,5,5,164,164
106,200424,5,5,207,207
107,200424,,5,,97
108,200424,5,5,68,68
109,200424,5,8,21,34
110,200424,11,24,43,94
111,200424,5,6,68,81
119,200424,5,5,278,278
121,200424,,5,,209
122,200424,5,5,59,59
125,200424,8,8,212,212
126,200424,5,5,123,123
127,200424,29,56,44,85
128,200424,5,5,107,107
129,200424,5,5,63,63
130,200424,5,5,52,52
131,200424,,5,,207
135,200424,,5,,531
137,200424,,5,,495
139,200424,,5,,227
141,200424,,6,,84
143,200424,,5,,259
144,200424,5,5,176,176
145,200424,5,5,209,209
146,200424,5,5,316,316
147,200424,,5,,155
148,200424,,5,,67
149,200424,5,5,125,125
150,200424,,5,,186
159,200424,,5,,290
161,200424,,5,,1046
165,200424,,5,,251
167,200424,5,5,152,152
168,200424,5,12,28,66
169,200424,5,7,53,74
170,200424,,5,,291
172,200424,5,5,187,187
173,200424,,5,,228
181,200424,,5,,639
183,200424,,5,,155
184,200424,,5,,325
185,200424,,5,,158
186,200424,5,5,71,71
190,200424,5,17,29,99
191,200424,7,9,94,121
192,200424,5,5,157,157
194,200424,,5,,78
204,200424,,5,,253
205,200424,,5,,193
207,200424,,5,,129
208,200424,5,5,76,76
209,200424,5,5,252,252
210,200424,5,7,101,141
211,200424,5,14,17,48
212,200424,5,5,247,247
216,200424,,5,,611
217,200424,,5,,176
228,200424,5,6,48,58
229,200424,5,5,219,219
231,200424,5,5,105,105
232,200424,6,18,13,40
233,200424,5,8,42,68
234,200424,,5,,200
235,200424,5,5,123,123
239,200424,,5,,1269
245,200424,,5,,298
248,200424,,5,,382
249,200424,,5,,92
250,200424,,5,,104
251,200424,5,6,78,94
253,200424,5,6,43,52
254,200424,97,156,138,222
255,200424,5,5,122,122
256,200424,,5,,138
257,200424,5,5,128,128
265,200424,,5,,47
269,200424,,5,,140
270,200424,,5,,52
272,200424,30,56,74,139
273,200424,5,5,56,56
274,200424,5,5,186,186
275,200424,5,5,54,54
276,200424,112,209,112,208
277,200424,31,64,48,99
278,200424,5,5,48,48
279,200424,,5,,198
288,200424,,5,,20
289,200424,5,5,190,190
292,200424,5,5,140,140
293,200424,,5,,129
294,200424,5,14,20,55
295,200424,36,73,74,150
296,200424,5,5,82,82
297,200424,5,5,91,91
298,200424,9,12,72,96
299,200424,173,308,138,246
300,200424,5,5,24,24
301,200424,5,5,110,110
302,200424,,5,,175
310,200424,,5,,84
311,200424,,5,,113
313,200424,5,5,484,484
314,200424,,5,,278
315,200424,5,6,109,130
316,200424,,5,,87
317,200424,54,78,102,147
318,200424,5,5,97,97
319,200424,5,5,148,148
321,200424,26,50,86,166
322,200424,5,11,25,55
323,200424,5,41,42,347
324,200424,5,5,146,146
325,200424,,5,,242
327,200424,,5,,304
331,200424,,5,,714
333,200424,5,5,30,30
338,200424,,5,,188
339,200424,,5,,60
340,200424,13,31,48,114
341,200424,5,5,159,159
342,200424,5,5,127,127
343,200424,5,5,52,52
344,200424,5,12,22,53
345,200424,5,5,32,32
346,200424,,5,,128
347,200424,,6,,104
348,200424,,5,,242
349,200424,5,5,37,37
350,200424,5,5,120,120
351,200424,,5,,300
352,200424,,5,,217
354,200424,,5,,581
358,200424,5,9,36,65
360,200424,,5,,323
361,200424,,5,,108
362,200424,,5,,84
363,200424,,5,,204
364,200424,,5,,71
365,200424,,5,,65
366,200424,,5,,139
367,200424,,5,,111
369,200424,,5,,215
372,200424,5,5,526,526
373,200424,,5,,429
374,200424,5,5,38,38
386,200424,,5,,143
387,200424,,5,,186
388,200424,7,12,63,109
389,200424,5,5,148,148
391,200424,,5,,314
398,200424,,5,,988
407,200424,,5,,221
408,200424,5,5,148,148
409,200424,5,5,245,245
410,200424,,5,,156
411,200424,5,5,204,204
413,200424,5,6,41,50
414,200424,5,5,254,254
415,200424,5,5,407,407
416,200424,,5,,238
420,200424,5,5,184,184
424,200424,,5,,269
428,200424,,5,,215
431,200424,16,78,52,253
433,200424,5,7,50,69
434,200424,,5,,282
435,200424,5,5,107,107
436,200424,,5,,60
437,200424,5,5,182,182
443,200424,,5,,269
446,200424,,5,,306
447,200424,,5,,287
448,200424,,5,,185
449,200424,,5,,312
450,200424,5,5,105,105
453,200424,,5,,138
454,200424,10,21,59,124
455,200424,,5,,90
458,200424,,5,,218
460,200424,5,5,133,133
461,200424,5,5,219,219
462,200424,,5,,400
463,200424,,5,,381
467,200424,,5,,530
470,200424,,5,,115
473,200424,,5,,294
476,200424,5,5,156,156
477,200424,,5,,474
478,200424,5,5,286,286
479,200424,11,47,33,141
481,200424,5,5,155,155
482,200424,5,5,124,124
483,200424,5,6,58,69
487,200424,,5,,348
488,200424,,5,,412
491,200424,5,8,472,755
494,200424,,5,,705
495,200424,,5,,448
497,200424,,5,,141
502,200424,,5,,187
503,200424,5,5,251,251
504,200424,,5,,222
505,200424,5,5,167,167
506,200424,5,5,272,272
509,200424,7,15,74,158
510,200424,5,5,175,175
512,200424,,5,,409
513,200424,,5,,214
514,200424,,5,,390
517,200424,5,5,772,772
520,200424,,5,,414
521,200424,,5,,138
523,200424,,9,,160
524,200424,,5,,94
525,200424,,5,,552
527,200424,,5,,239
528,200424,5,6,175,210
530,200424,,5,,213
531,200424,5,5,191,191
533,200424,,5,,282
535,200424,,5,,374
539,200424,,5,,257
546,200424,,5,,631
547,200424,,5,,654
549,200424,,5,,192
554,200424,343,471,2211,3036
556,200424,5,7,53,74
557,200424,,5,,255
558,200424,,5,,242
560,200424,5,5,68,68
561,200424,5,5,198,198
562,200424,,5,,529
566,200424,,5,,325
567,200424,5,5,266,266
572,200424,,5,,1104
574,200424,,5,,1006
576,200424,,9,,124
579,200424,5,5,246,246
580,200424,5,5,328,328
581,200424,,5,,473
582,200424,5,5,310,310
583,200424,,5,,158
585,200424,,5,,186
586,200424,5,5,305,305
587,200424,,5,,427
588,200424,,5,,195
589,200424,,5,,172
590,200424,,6,,168
591,200424,,5,,548
593,200424,5,5,105,105
599,200424,5,5,323,323
600,200424,,5,,722
601,200424,,5,,706
602,200424,,5,,142
605,200424,5,5,382,382
606,200424,,5,,160
607,200424,,5,,436
608,200424,,5,,278
609,200424,5,5,267,267
610,200424,5,11,39,85
616,200424,,5,,332
617,200424,5,5,73,73
618,200424,,5,,92
620,200424,,5,,414
621,200424,5,5,149,149
623,200424,,5,,1149
624,200424,,5,,903
625,200424,,5,,1220
626,200424,,5,,221
629,200424,,5,,263
633,200424,,6,,218
634,200424,,5,,237
635,200424,,6,,228
637,200424,5,5,308,308
638,200424,,5,,93
639,200424,5,8,47,76
640,200424,5,6,220,264
644,200424,5,38,15,111
649,200424,,5,,251
650,200424,5,5,206,206
651,200424,8,24,154,462
653,200424,5,12,99,237
659,200424,,5,,288
660,200424,5,9,177,319
661,200424,,5,,297
662,200424,9,19,86,182
664,200424,,5,,144
665,200424,5,19,42,160
667,200424,,5,,244
668,200424,,5,,201
671,200424,,5,,173
676,200424,,5,,228
677,200424,5,5,882,882
679,200424,5,6,236,283
680,200424,5,49,75,731
681,200424,,5,,683
682,200424,,5,,291
686,200424,,5,,243
687,200424,,8,,207
688,200424,5,6,172,206
689,200424,5,5,303,303
690,200424,,5,,59
691,200424,5,15,62,185
692,200424,5,32,24,152
693,200424,,5,,273
694,200424,,5,,309
695,200424,,5,,158
696,200424,,5,,30
699,200424,,5,,442
702,200424,5,5,407,407
703,200424,5,5,141,141
704,200424,5,8,345,552
705,200424,,5,,5435
706,200424,,6,,345
707,200424,,5,,1462
708,200424,,5,,356
709,200424,,5,,226
710,200424,5,5,313,313
712,200424,,5,,417
713,200424,11,47,97,416
714,200424,5,13,193,502
715,200424,6,17,86,245
716,200424,5,5,257,257
717,200424,,11,,273
718,200424,57,186,56,184
719,200424,5,31,40,247
720,200424,,11,,113
722,200424,,5,,278
725,200424,,5,,270
726,200424,,5,,164
728,200424,,5,,2525
736,200424,5,5,549,549
739,200424,5,5,201,201
740,200424,,5,,298
741,200424,5,11,167,368
742,200424,5,5,154,154
743,200424,5,5,178,178
744,200424,16,53,54,178
745,200424,5,64,12,149
746,200424,,5,,189
747,200424,,5,,304
751,200424,5,5,338,338
752,200424,5,5,144,144
753,200424,,5,,155
755,200424,,5,,232
757,200424,5,5,2604,2604
763,200424,5,5,160,160
765,200424,,5,,453
766,200424,6,17,129,366
767,200424,21,99,54,256
768,200424,,5,,153
769,200424,5,25,45,224
770,200424,6,55,9,84
771,200424,,5,,143
772,200424,,5,,284
776,200424,,5,,139
778,200424,,5,,357
779,200424,,5,,245
783,200424,,5,,1894
784,200424,,5,,650
785,200424,,5,,2381
787,200424,,5,,1109
790,200424,,5,,651
791,200424,,5,,196
792,200424,,5,,274
793,200424,5,11,54,119
794,200424,48,246,275,1408
795,200424,5,5,115,115
797,200424,5,13,28,74
798,200424,,5,,193
799,200424,5,5,232,232
801,200424,5,5,231,231
802,200424,,5,,117
803,200424,,6,,115
804,200424,5,5,152,152
809,200424,,5,,2976
814,200424,5,5,2336,2336
817,200424,,5,,307
818,200424,5,7,82,115
819,200424,39,151,127,493
820,200424,5,6,122,147
821,200424,5,5,160,160
822,200424,,9,,92
823,200424,5,5,107,107
824,200424,5,5,133,133
825,200424,,5,,350
826,200424,,5,,308
828,200424,,9,,61
831,200424,,5,,398
832,200424,5,5,127,127
836,200424,,5,,230
839,200424,,5,,223
843,200424,,5,,195
844,200424,5,5,109,109
845,200424,5,6,80,96
846,200424,5,10,137,275
847,200424,,5,,226
848,200424,5,5,309,309
849,200424,5,5,140,140
850,200424,,5,,267
851,200424,,5,,628
852,200424,5,5,322,322
853,200424,5,6,140,168
854,200424,5,5,115,115
855,200424,5,5,116,116
869,200424,,5,,358
870,200424,7,14,143,286
871,200424,5,10,77,153
874,200424,5,5,129,129
875,200424,,5,,79
876,200424,5,13,24,62
877,200424,,5,,208
878,200424,5,7,140,196
879,200424,,5,,170
880,200424,5,29,15,87
881,200424,,5,,341
884,200424,5,5,258,258
895,200424,,5,,106
897,200424,,5,,244
898,200424,5,5,136,136
899,200424,,5,,149
900,200424,,5,,233
901,200424,5,5,143,143
902,200424,,5,,305
903,200424,5,5,181,181
904,200424,5,9,71,128
905,200424,5,10,59,119
906,200424,5,5,217,217
907,200424,5,5,345,345
919,200424,5,5,53,53
920,200424,,5,,153
921,200424,,5,,271
922,200424,,5,,196
923,200424,5,5,148,148
924,200424,5,5,88,88
925,200424,,5,,192
926,200424,5,10,93,186
927,200424,5,5,115,115
929,200424,11,49,59,264
930,200424,,5,,84
931,200424,,5,,311
933,200424,,5,,360
944,200424,5,5,54,54
945,200424,,5,,263
946,200424,,6,,138
947,200424,6,33,77,422
948,200424,,5,,132
949,200424,,10,,136
950,200424,,5,,210
951,200424,17,57,237,793
952,200424,,5,,289
953,200424,,5,,260
954,200424,47,164,90,315
955,200424,6,15,108,271
956,200424,5,5,110,110
957,200424,5,5,145,145
958,200424,5,5,174,174
959,200424,5,5,235,235
969,200424,17,31,78,142
970,200424,5,11,114,251
971,200424,,5,,306
972,200424,5,8,97,156
973,200424,5,19,66,251
974,200424,5,6,128,154
975,200424,5,13,133,345
976,200424,5,5,178,178
977,200424,5,8,129,206
978,200424,5,9,144,260
979,200424,25,75,84,251
980,200424,13,37,42,119
982,200424,5,5,182,182
986,200424,,5,,2577
989,200424,5,5,376,376
994,200424,,5,,219
995,200424,5,16,36,116
997,200424,5,21,52,219
998,200424,5,23,32,146
999,200424,10,72,39,284
1000,200424,,5,,106
1001,200424,6,19,71,223
1002,200424,5,25,39,196
1003,200424,5,7,121,169
1004,200424,28,97,92,319
1005,200424,12,34,39,110
1008,200424,,5,,381
1009,200424,5,5,678,678
1010,200424,,5,,571
1014,200424,,5,,1931
1017,200424,5,5,159,159
1019,200424,,5,,414
1020,200424,5,5,338,338
1021,200424,,5,,153
1022,200424,,6,,97
1023,200424,5,28,33,186
1024,200424,,7,,141
1025,200424,5,14,112,313
1026,200424,6,64,32,338
1027,200424,5,20,56,222
1028,200424,5,17,110,375
1029,200424,5,5,291,291
1030,200424,5,14,43,120
1033,200424,5,5,386,386
1042,200424,5,5,127,127
1043,200424,5,5,277,277
1044,200424,5,50,37,372
1045,200424,17,99,38,224
1046,200424,5,27,26,140
1047,200424,5,22,35,153
1048,200424,5,22,29,128
1049,200424,6,33,44,243
1050,200424,22,148,72,484
1051,200424,16,45,239,673
1052,200424,5,5,279,279
1053,200424,5,5,269,269
1054,200424,,5,,319
1056,200424,5,5,382,382
1061,200424,5,5,605,605
1064,200424,,5,,287
1065,200424,,5,,148
1066,200424,5,13,115,300
1067,200424,10,139,15,210
1068,200424,5,10,81,161
1069,200424,5,32,21,134
1070,200424,5,14,70,195
1071,200424,6,41,35,242
1072,200424,58,443,64,487
1073,200424,19,57,88,265
1074,200424,15,50,206,687
1075,200424,,5,,189
1077,200424,,5,,737
1082,200424,5,5,490,490
1083,200424,5,5,639,639
1086,200424,,5,,7576
1087,200424,,5,,154
1088,200424,,7,,156
1089,200424,5,54,57,620
1090,200424,17,93,38,209
1091,200424,6,56,23,213
1092,200424,5,35,36,249
1093,200424,15,57,88,335
1094,200424,29,187,65,419
1095,200424,14,109,31,244
1096,200424,5,13,125,326
1097,200424,5,9,138,248
1098,200424,5,5,791,791
1106,200424,5,5,427,427
1108,200424,5,5,1479,1479
1109,200424,5,18,24,87
1110,200424,5,5,107,107
1111,200424,5,11,75,164
1112,200424,66,412,79,495
1113,200424,5,19,106,404
1114,200424,6,31,38,194
1115,200424,5,28,27,149
1116,200424,5,18,58,209
1117,200424,13,86,35,232
1118,200424,5,12,99,238
1119,200424,,5,,115
1120,200424,,5,,406
1123,200424,29,34,733,859
1127,200424,5,5,382,382
1128,200424,5,7,79,111
1129,200424,5,5,280,280
1130,200424,5,5,593,593
1131,200424,,5,,77
1132,200424,5,9,144,259
1133,200424,5,43,43,373
1134,200424,28,166,84,497
1135,200424,10,118,37,442
1136,200424,7,47,27,179
1137,200424,5,22,50,220
1138,200424,5,36,42,302
1139,200424,5,22,38,169
1140,200424,5,6,147,177
1141,200424,5,5,166,166
1145,200424,,5,,170
1149,200424,5,5,343,343
1150,200424,39,43,354,390
1151,200424,5,5,943,943
1152,200424,5,26,42,220
1153,200424,,8,,143
1154,200424,,5,,152
1155,200424,16,224,52,722
1156,200424,21,213,29,295
1157,200424,28,269,47,451
1158,200424,9,50,50,276
1159,200424,6,29,69,333
1160,200424,5,37,48,354
1161,200424,,5,,106
1162,200424,5,6,204,245
1163,200424,5,7,85,120
1171,200424,5,5,853,853
1174,200424,,5,,88
1175,200424,5,18,87,314
1176,200424,11,32,101,294
1177,200424,67,498,72,538
1178,200424,55,444,70,562
1179,200424,40,250,69,433
1180,200424,8,72,37,331
1181,200424,5,7,120,168
1182,200424,,9,,133
1183,200424,,5,,145
1185,200424,,19,,640
1189,200424,5,5,91,91
1194,200424,11,68,28,172
1195,200424,5,28,63,351
1196,200424,14,150,79,847
1197,200424,105,720,96,660
1198,200424,60,698,81,938
1199,200424,25,257,37,382
1200,200424,5,29,36,211
1201,200424,17,31,265,483
1202,200424,5,7,104,145
1203,200424,,5,,206
1204,200424,,5,,215
1207,200424,,5,,212
1208,200424,,5,,289
1213,200424,7,41,49,289
1214,200424,20,151,70,527
1215,200424,130,862,93,619
1216,200424,186,1208,182,1185
1217,200424,54,459,80,678
1218,200424,14,96,40,277
1219,200424,5,5,116,116
1220,200424,10,73,65,473
1221,200424,,5,,125
1222,200424,,5,,319
1227,200424,,5,,351
1228,200424,11,74,57,383
1229,200424,113,677,120,718
1230,200424,204,1664,128,1046
1231,200424,85,765,90,810
1232,200424,38,243,71,456
1233,200424,13,47,80,289
1234,200424,,7,,237
1235,200424,,5,,201
1236,200424,,5,,297
1237,200424,5,5,374,374
1238,200424,8,10,234,292
1240,200424,,5,,1229
1242,200424,69,344,109,544
1243,200424,112,819,91,666
1244,200424,320,2745,167,1432
1245,200424,43,270,63,394
1246,200424,5,37,30,220
1247,200424,5,5,122,122
1248,200424,,5,,122
1249,200424,,5,,197
1250,200424,5,5,322,322
1254,200424,,5,,686
1255,200424,,5,,239
1256,200424,73,363,106,529
1257,200424,197,1639,106,879
1258,200424,105,776,77,566
1259,200424,31,231,43,321
1260,200424,5,13,83,217
1261,200424,5,15,69,207
1263,200424,,5,,148
1266,200424,,5,,296
1270,200424,28,240,76,652
1271,200424,178,1248,114,796
1272,200424,87,551,80,510
1273,200424,6,50,26,216
1274,200424,5,14,81,227
1275,200424,5,5,209,209
1276,200424,,5,,200
1280,200424,,5,,131
1281,200424,,5,,387
1282,200424,166,1466,161,1426
1283,200424,197,1030,158,824
1284,200424,56,306,74,404
1285,200424,8,24,83,248
1286,200424,,8,,220
1287,200424,,5,,518
1290,200424,,5,,812
1294,200424,251,1873,125,933
1295,200424,156,757,133,646
1296,200424,5,14,79,221
1297,200424,,7,,188
1298,200424,5,5,235,235
1300,200424,5,5,489,489
1303,200424,,5,,766
1305,200424,17,126,69,513
1306,200424,82,495,96,578
1307,200424,42,277,81,535
1308,200424,5,20,106,424
1309,200424,5,8,190,305
1310,200424,5,9,135,243
1312,200424,,5,,130
1317,200424,5,24,176,847
1318,200424,35,206,111,654
1319,200424,11,114,113,1167
1320,200424,,5,,122
1321,200424,,5,,276
1322,200424,,5,,345
1323,200424,,5,,654
1324,200424,,5,,322
1325,200424,,5,,544
1328,200424,30,169,86,485
1329,200424,5,21,54,226
1330,200424,5,5,204,204
1331,200424,,5,,387
1338,200424,5,16,124,397
1339,200424,5,6,179,214
1340,200424,,5,,216
1342,200424,,5,,382
1345,200424,5,5,214,214
1347,200424,5,17,71,240
1348,200424,5,10,122,245
1349,200424,,6,,114
1350,200424,,5,,259
1351,200424,5,5,99,99
1352,200424,,5,,341
1353,200424,,5,,2092
1355,200424,9,22,148,362
1356,200424,5,6,115,138
1357,200424,5,10,76,153
1358,200424,5,7,83,116
1359,200424,,5,,161
1362,200424,5,9,87,156
1363,200424,5,23,46,211
1364,200424,12,75,28,172
1367,200424,5,8,106,170
1368,200424,5,5,80,80
1369,200424,5,25,43,214
1396,200424,,5,,71
1546,200424,,5,,90
1588,200424,,5,,38
1589,200424,,5,,1416
1602,200424,,5,,3311
1667,200424,,5,,687
1668,200424,5,5,297,297
1675,200424,,5,,59
1689,200424,,5,,1597
1699,200424,,5,,86
1708,200424,,5,,187
1719,200424,9,31,36,123
1726,200424,,5,,135
1727,200424,5,5,102,102
1731,200424,,5,,393
1743,200424,,5,,71
1750,200424,5,5,57,57
1755,200424,,5,,64
1756,200424,,5,,286
1823,200424,,5,,200
1828,200424,,5,,289
1888,200424,,5,,162
1893,200424,,5,,331
1944,200424,,5,,258
1964,200424,,5,,70
1973,200424,5,5,47,47
2,200425,5,5,1096,1096
25,200425,,5,,138
26,200425,,5,,352
29,200425,,5,,153
30,200425,,5,,448
31,200425,,5,,317
32,200425,5,5,67,67
33,200425,5,14,36,100
37,200425,5,5,26,26
38,200425,5,5,194,194
43,200425,,5,,287
44,200425,5,5,287,287
45,200425,,14,,221
46,200425,30,89,115,341
48,200425,,5,,267
50,200425,5,5,334,334
51,200425,,5,,231
54,200425,7,13,79,148
55,200425,,7,,204
56,200425,5,11,73,161
58,200425,,5,,99
59,200425,,5,,57
60,200425,5,5,111,111
64,200425,,5,,163
65,200425,5,5,47,47
66,200425,,11,,155
67,200425,,5,,188
68,200425,5,5,107,107
69,200425,,5,,66
71,200425,,5,,299
72,200425,29,82,73,206
73,200425,5,5,91,91
77,200425,5,5,156,156
78,200425,,5,,542
79,200425,,5,,57
82,200425,5,8,26,42
83,200425,,5,,282
84,200425,5,16,84,269
85,200425,5,5,144,144
87,200425,,5,,127
88,200425,5,5,49,49
90,200425,5,15,25,76
91,200425,20,51,46,118
92,200425,5,5,170,170
97,200425,,5,,650
101,200425,,5,,119
102,200425,5,5,279,279
103,200425,,5,,153
104,200425,,7,,135
105,200425,5,5,164,164
106,200425,5,5,207,207
107,200425,5,5,97,97
108,200425,5,5,68,68
109,200425,5,9,21,38
110,200425,11,25,43,98
111,200425,5,6,68,81
119,200425,5,5,278,278
121,200425,,5,,209
122,200425,5,5,59,59
125,200425,6,8,159,212
126,200425,5,5,123,123
127,200425,28,58,42,88
128,200425,5,5,107,107
129,200425,5,5,63,63
130,200425,5,5,52,52
131,200425,,5,,207
135,200425,,5,,531
137,200425,,5,,495
139,200425,,5,,227
141,200425,,6,,84
143,200425,,5,,259
144,200425,5,5,176,176
145,200425,,5,,209
146,200425,5,5,316,316
147,200425,,5,,155
148,200425,,5,,67
149,200425,5,5,125,125
150,200425,,5,,186
159,200425,,5,,290
161,200425,,5,,1046
165,200425,,5,,251
167,200425,5,5,152,152
168,200425,5,12,28,66
169,200425,5,7,53,74
170,200425,,5,,291
172,200425,5,5,187,187
173,200425,5,5,228,228
181,200425,,5,,639
183,200425,,5,,155
184,200425,,5,,325
185,200425,,5,,158
186,200425,,5,,71
190,200425,5,17,29,99
191,200425,7,9,94,121
192,200425,5,5,157,157
194,200425,,5,,78
204,200425,,5,,253
205,200425,,5,,193
207,200425,,5,,129
208,200425,5,5,76,76
209,200425,5,5,252,252
210,200425,5,8,101,162
211,200425,5,14,17,48
212,200425,5,5,247,247
213,200425,5,5,183,183
216,200425,,5,,611
217,200425,,5,,176
228,200425,5,6,48,58
229,200425,5,5,219,219
231,200425,5,5,105,105
232,200425,6,19,13,42
233,200425,5,8,42,68
234,200425,5,5,200,200
235,200425,5,5,123,123
239,200425,,5,,1269
245,200425,,5,,298
248,200425,,5,,382
249,200425,,5,,92
250,200425,,5,,104
251,200425,5,6,78,94
253,200425,5,6,43,52
254,200425,109,170,155,242
255,200425,5,5,122,122
256,200425,,5,,138
257,200425,5,5,128,128
265,200425,,5,,47
269,200425,,5,,140
270,200425,,5,,52
272,200425,26,57,64,141
273,200425,5,5,56,56
274,200425,5,5,186,186
275,200425,5,5,54,54
276,200425,115,229,115,228
277,200425,32,67,50,104
278,200425,5,5,48,48
279,200425,,5,,198
288,200425,,5,,20
289,200425,5,5,190,190
292,200425,,5,,140
293,200425,5,5,129,129
294,200425,5,14,20,55
295,200425,40,80,82,164
296,200425,5,5,82,82
297,200425,5,5,91,91
298,200425,10,13,80,104
299,200425,177,323,141,258
300,200425,5,5,24,24
301,200425,5,6,110,132
302,200425,,5,,175
310,200425,,5,,84
311,200425,,5,,113
313,200425,5,5,484,484
314,200425,,5,,278
315,200425,5,6,109,130
316,200425,,5,,87
317,200425,48,85,90,160
318,200425,5,5,97,97
319,200425,5,5,148,148
320,200425,5,5,135,135
321,200425,26,52,86,172
322,200425,5,13,25,65
323,200425,,41,,347
324,200425,5,5,146,146
325,200425,,5,,242
327,200425,,5,,304
331,200425,,5,,714
333,200425,5,5,30,30
338,200425,,5,,188
339,200425,,5,,60
340,200425,10,32,37,117
341,200425,5,5,159,159
342,200425,5,5,127,127
343,200425,5,5,52,52
344,200425,5,12,22,53
345,200425,5,5,32,32
346,200425,,5,,128
347,200425,,6,,104
348,200425,,5,,242
349,200425,5,5,37,37
350,200425,5,5,120,120
351,200425,,5,,300
352,200425,,5,,217
354,200425,,5,,581
358,200425,5,9,36,65
360,200425,,5,,323
361,200425,,5,,108
362,200425,,5,,84
363,200425,,5,,204
364,200425,,5,,71
365,200425,,5,,65
366,200425,,5,,139
367,200425,,5,,111
369,200425,,5,,215
372,200425,5,5,526,526
373,200425,,5,,429
374,200425,5,5,38,38
386,200425,5,5,143,143
387,200425,,5,,186
388,200425,11,16,99,145
389,200425,5,5,148,148
391,200425,,5,,314
398,200425,,5,,988
407,200425,,5,,221
408,200425,5,5,148,148
409,200425,5,5,245,245
410,200425,,5,,156
411,200425,5,5,204,204
413,200425,5,6,41,50
414,200425,5,5,254,254
415,200425,5,5,407,407
416,200425,,5,,238
420,200425,5,5,184,184
424,200425,,5,,269
428,200425,,5,,215
431,200425,17,80,55,259
433,200425,,7,,69
434,200425,,5,,282
435,200425,5,5,107,107
436,200425,,5,,60
437,200425,5,5,182,182
443,200425,,5,,269
446,200425,,5,,306
447,200425,,5,,287
448,200425,,5,,185
449,200425,,5,,312
450,200425,5,5,105,105
453,200425,,5,,138
454,200425,9,21,53,124
455,200425,,5,,90
458,200425,,5,,218
460,200425,5,5,133,133
461,200425,5,5,219,219
462,200425,,5,,400
463,200425,,5,,381
467,200425,,5,,530
470,200425,,5,,115
473,200425,,5,,294
476,200425,5,5,156,156
477,200425,,5,,474
478,200425,5,5,286,286
479,200425,11,47,33,141
481,200425,5,5,155,155
482,200425,5,5,124,124
483,200425,5,6,58,69
487,200425,,5,,348
488,200425,,5,,412
491,200425,5,8,472,755
494,200425,,5,,705
495,200425,,5,,448
497,200425,,5,,141
502,200425,,5,,187
503,200425,5,5,251,251
504,200425,,5,,222
505,200425,,5,,167
506,200425,5,5,272,272
509,200425,8,16,84,168
510,200425,5,5,175,175
512,200425,,5,,409
513,200425,,5,,214
514,200425,,5,,390
517,200425,5,5,772,772
520,200425,,5,,414
521,200425,,5,,138
523,200425,,9,,160
524,200425,,5,,94
525,200425,,5,,552
527,200425,5,5,239,239
528,200425,5,6,175,210
530,200425,,5,,213
531,200425,5,5,191,191
533,200425,,5,,282
535,200425,,5,,374
539,200425,,5,,257
546,200425,,5,,631
547,200425,,5,,654
549,200425,,5,,192
554,200425,346,489,2230,3152
556,200425,5,8,53,84
557,200425,,5,,255
558,200425,,5,,242
560,200425,5,5,68,68
561,200425,5,5,198,198
562,200425,,5,,529
566,200425,,5,,325
